id,device_id,captured_at,iso8601,local_timestamp_ist,voltage,current,real_power_kw,apparent_power_kva,reactive_power_kvar,energy_kwh,total_energy_kwh,frequency,power_factor,tariff_period,tariff_inr_per_kwh,instant_cost_inr,load_state,quality_flag,metadata
82,meter-001,1785523920,2026-07-31T18:52:00Z,2026-08-01 00:22:00 IST,233.719,1.235,0.2836,0.2885,0.0534,0.004726,32.741243,50.029,0.9828,Off-Peak (20:00-10:00),4.23,0.019991,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
83,meter-001,1785523980,2026-07-31T18:53:00Z,2026-08-01 00:23:00 IST,233.961,1.211,0.2753,0.2833,0.067,0.004588,32.745831,50.026,0.9717,Off-Peak (20:00-10:00),4.23,0.019408,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
84,meter-001,1785524040,2026-07-31T18:54:00Z,2026-08-01 00:24:00 IST,234.098,1.193,0.2737,0.2792,0.055,0.004562,32.750393,50.028,0.9804,Off-Peak (20:00-10:00),4.23,0.019297,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
85,meter-001,1785524100,2026-07-31T18:55:00Z,2026-08-01 00:25:00 IST,233.45,1.124,0.2573,0.2625,0.0516,0.004289,32.754682,50.016,0.9804,Off-Peak (20:00-10:00),4.23,0.018141,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
86,meter-001,1785524160,2026-07-31T18:56:00Z,2026-08-01 00:26:00 IST,234.075,1.099,0.2526,0.2573,0.0494,0.004209,32.758891,50.03,0.9814,Off-Peak (20:00-10:00),4.23,0.017806,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
87,meter-001,1785524220,2026-07-31T18:57:00Z,2026-08-01 00:27:00 IST,233.868,1.117,0.2551,0.2613,0.0565,0.004252,32.763143,50.018,0.9763,Off-Peak (20:00-10:00),4.23,0.017986,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
88,meter-001,1785524280,2026-07-31T18:58:00Z,2026-08-01 00:28:00 IST,233.447,1.11,0.251,0.2592,0.0646,0.004183,32.767326,50.016,0.9684,Off-Peak (20:00-10:00),4.23,0.017694,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
89,meter-001,1785524340,2026-07-31T18:59:00Z,2026-08-01 00:29:00 IST,234.144,1.067,0.2354,0.2498,0.0835,0.003924,32.77125,50.01,0.9425,Off-Peak (20:00-10:00),4.23,0.016597,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
90,meter-001,1785524400,2026-07-31T19:00:00Z,2026-08-01 00:30:00 IST,234.105,1.073,0.2349,0.2512,0.0889,0.003915,32.775165,50.039,0.9353,Off-Peak (20:00-10:00),4.23,0.016561,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
91,meter-001,1785524460,2026-07-31T19:01:00Z,2026-08-01 00:31:00 IST,234.286,1.079,0.2376,0.2529,0.0865,0.00396,32.779125,50.009,0.9396,Off-Peak (20:00-10:00),4.23,0.01675,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
92,meter-001,1785524520,2026-07-31T19:02:00Z,2026-08-01 00:32:00 IST,234.281,1.08,0.2382,0.2529,0.0852,0.003969,32.783094,50.029,0.9416,Off-Peak (20:00-10:00),4.23,0.01679,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
93,meter-001,1785524580,2026-07-31T19:03:00Z,2026-08-01 00:33:00 IST,233.889,1.053,0.2326,0.2462,0.0808,0.003876,32.78697,50.04,0.9446,Off-Peak (20:00-10:00),4.23,0.016395,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
94,meter-001,1785524640,2026-07-31T19:04:00Z,2026-08-01 00:34:00 IST,232.471,7.108,1.5135,1.6523,0.663,0.025224,32.812194,50.014,0.916,Off-Peak (20:00-10:00),4.23,0.106699,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
95,meter-001,1785524700,2026-07-31T19:05:00Z,2026-08-01 00:35:00 IST,233.264,7.03,1.5014,1.6399,0.6596,0.025023,32.837217,50.027,0.9155,Off-Peak (20:00-10:00),4.23,0.105847,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
96,meter-001,1785524760,2026-07-31T19:06:00Z,2026-08-01 00:36:00 IST,232.556,7.001,1.4882,1.6281,0.6602,0.024804,32.862021,50.005,0.9141,Off-Peak (20:00-10:00),4.23,0.10492,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
97,meter-001,1785524820,2026-07-31T19:07:00Z,2026-08-01 00:37:00 IST,233.32,6.936,1.4897,1.6183,0.6321,0.024829,32.88685,50.033,0.9206,Off-Peak (20:00-10:00),4.23,0.105025,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
98,meter-001,1785524880,2026-07-31T19:08:00Z,2026-08-01 00:38:00 IST,233.006,6.894,1.489,1.6064,0.6028,0.024816,32.911666,50.009,0.9269,Off-Peak (20:00-10:00),4.23,0.104973,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
99,meter-001,1785524940,2026-07-31T19:09:00Z,2026-08-01 00:39:00 IST,233.181,7.125,1.5275,1.6615,0.6536,0.025459,32.937125,50.04,0.9194,Off-Peak (20:00-10:00),4.23,0.107692,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
100,meter-001,1785525000,2026-07-31T19:10:00Z,2026-08-01 00:40:00 IST,232.669,7.06,1.5012,1.6426,0.6669,0.025019,32.962144,50.038,0.9139,Off-Peak (20:00-10:00),4.23,0.105831,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
101,meter-001,1785525060,2026-07-31T19:11:00Z,2026-08-01 00:41:00 IST,232.88,7.112,1.5332,1.6562,0.6264,0.025553,32.987697,50.039,0.9257,Off-Peak (20:00-10:00),4.23,0.108087,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
102,meter-001,1785525120,2026-07-31T19:12:00Z,2026-08-01 00:42:00 IST,232.729,6.978,1.4822,1.6239,0.6634,0.024704,33.012401,50.034,0.9127,Off-Peak (20:00-10:00),4.23,0.104498,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
103,meter-001,1785525180,2026-07-31T19:13:00Z,2026-08-01 00:43:00 IST,232.716,7.013,1.5058,1.6321,0.6295,0.025096,33.037497,50.04,0.9226,Off-Peak (20:00-10:00),4.23,0.106157,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
104,meter-001,1785525240,2026-07-31T19:14:00Z,2026-08-01 00:44:00 IST,232.81,6.975,1.5,1.6239,0.622,0.025001,33.062498,50.021,0.9237,Off-Peak (20:00-10:00),4.23,0.105752,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
105,meter-001,1785525300,2026-07-31T19:15:00Z,2026-08-01 00:45:00 IST,233.034,7.342,1.5627,1.711,0.6967,0.026045,33.088543,50.027,0.9133,Off-Peak (20:00-10:00),4.23,0.110172,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
106,meter-001,1785525360,2026-07-31T19:16:00Z,2026-08-01 00:46:00 IST,232.572,7.135,1.5213,1.6593,0.6625,0.025355,33.113898,50.035,0.9168,Off-Peak (20:00-10:00),4.23,0.107251,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
107,meter-001,1785525420,2026-07-31T19:17:00Z,2026-08-01 00:47:00 IST,232.548,7.377,1.5653,1.7155,0.702,0.026088,33.139986,50.008,0.9124,Off-Peak (20:00-10:00),4.23,0.110352,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
108,meter-001,1785525480,2026-07-31T19:18:00Z,2026-08-01 00:48:00 IST,232.772,7.681,1.6163,1.7879,0.7644,0.026938,33.166924,50.029,0.904,Off-Peak (20:00-10:00),4.23,0.113946,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
109,meter-001,1785525540,2026-07-31T19:19:00Z,2026-08-01 00:49:00 IST,232.655,7.944,1.6541,1.8483,0.8246,0.027569,33.194493,50.022,0.895,Off-Peak (20:00-10:00),4.23,0.116617,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
110,meter-001,1785525600,2026-07-31T19:20:00Z,2026-08-01 00:50:00 IST,232.739,7.838,1.6378,1.8242,0.8033,0.027297,33.22179,50.023,0.8978,Off-Peak (20:00-10:00),4.23,0.115464,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
111,meter-001,1785525660,2026-07-31T19:21:00Z,2026-08-01 00:51:00 IST,232.727,7.896,1.6664,1.8377,0.7748,0.027774,33.249564,50.011,0.9068,Off-Peak (20:00-10:00),4.23,0.117482,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
112,meter-001,1785525720,2026-07-31T19:22:00Z,2026-08-01 00:52:00 IST,233.051,7.719,1.6178,1.799,0.7868,0.026964,33.276528,50.022,0.8993,Off-Peak (20:00-10:00),4.23,0.114058,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
113,meter-001,1785525780,2026-07-31T19:23:00Z,2026-08-01 00:53:00 IST,232.764,7.788,1.6274,1.8128,0.7987,0.027124,33.303652,50.039,0.8977,Off-Peak (20:00-10:00),4.23,0.114733,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
114,meter-001,1785525840,2026-07-31T19:24:00Z,2026-08-01 00:54:00 IST,232.501,7.689,1.6227,1.7876,0.75,0.027045,33.330697,50.031,0.9077,Off-Peak (20:00-10:00),4.23,0.114402,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
115,meter-001,1785525900,2026-07-31T19:25:00Z,2026-08-01 00:55:00 IST,232.825,7.842,1.6537,1.8257,0.7736,0.027562,33.358259,50.011,0.9058,Off-Peak (20:00-10:00),4.23,0.116588,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
116,meter-001,1785525960,2026-07-31T19:26:00Z,2026-08-01 00:56:00 IST,233.118,7.889,1.6473,1.839,0.8175,0.027455,33.385714,50.032,0.8958,Off-Peak (20:00-10:00),4.23,0.116136,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
117,meter-001,1785526020,2026-07-31T19:27:00Z,2026-08-01 00:57:00 IST,232.555,7.865,1.649,1.8291,0.7915,0.027483,33.413197,50.038,0.9015,Off-Peak (20:00-10:00),4.23,0.116255,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
118,meter-001,1785526080,2026-07-31T19:28:00Z,2026-08-01 00:58:00 IST,233.132,7.506,1.5786,1.7498,0.7549,0.02631,33.439507,50.026,0.9022,Off-Peak (20:00-10:00),4.23,0.111293,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
119,meter-001,1785526140,2026-07-31T19:29:00Z,2026-08-01 00:59:00 IST,233.056,7.411,1.5668,1.7271,0.7267,0.026113,33.46562,50.032,0.9072,Off-Peak (20:00-10:00),4.23,0.11046,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
120,meter-001,1785526200,2026-07-31T19:30:00Z,2026-08-01 01:00:00 IST,232.644,7.658,1.6114,1.7817,0.7602,0.026856,33.492476,50.032,0.9044,Off-Peak (20:00-10:00),4.23,0.113601,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
121,meter-001,1785526260,2026-07-31T19:31:00Z,2026-08-01 01:01:00 IST,233.269,7.438,1.5787,1.7352,0.72,0.026312,33.518788,50.02,0.9098,Off-Peak (20:00-10:00),4.23,0.1113,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
122,meter-001,1785526320,2026-07-31T19:32:00Z,2026-08-01 01:02:00 IST,232.915,7.454,1.5592,1.7362,0.7638,0.025986,33.544774,50.008,0.898,Off-Peak (20:00-10:00),4.23,0.109923,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
123,meter-001,1785526380,2026-07-31T19:33:00Z,2026-08-01 01:03:00 IST,233.358,7.483,1.5734,1.7462,0.7574,0.026223,33.570997,50.015,0.901,Off-Peak (20:00-10:00),4.23,0.110925,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
124,meter-001,1785526440,2026-07-31T19:34:00Z,2026-08-01 01:04:00 IST,234.101,1.504,0.3354,0.3522,0.1075,0.005589,33.576586,50.01,0.9523,Off-Peak (20:00-10:00),4.23,0.023643,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
125,meter-001,1785526500,2026-07-31T19:35:00Z,2026-08-01 01:05:00 IST,233.795,1.492,0.3318,0.3489,0.1077,0.00553,33.582116,50.028,0.9512,Off-Peak (20:00-10:00),4.23,0.023393,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
126,meter-001,1785526560,2026-07-31T19:36:00Z,2026-08-01 01:06:00 IST,234.087,1.545,0.3447,0.3616,0.1091,0.005745,33.587861,50.037,0.9534,Off-Peak (20:00-10:00),4.23,0.024303,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
127,meter-001,1785526620,2026-07-31T19:37:00Z,2026-08-01 01:07:00 IST,233.855,1.478,0.3325,0.3456,0.0943,0.005541,33.593402,50.03,0.9621,Off-Peak (20:00-10:00),4.23,0.023439,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
128,meter-001,1785526680,2026-07-31T19:38:00Z,2026-08-01 01:08:00 IST,233.809,1.018,0.2234,0.238,0.0818,0.003724,33.597126,50.02,0.939,Off-Peak (20:00-10:00),4.23,0.015752,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
129,meter-001,1785526740,2026-07-31T19:39:00Z,2026-08-01 01:09:00 IST,233.981,1.024,0.2263,0.2396,0.0787,0.003771,33.600897,50.045,0.9446,Off-Peak (20:00-10:00),4.23,0.015952,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
130,meter-001,1785526800,2026-07-31T19:40:00Z,2026-08-01 01:10:00 IST,233.86,1.055,0.2336,0.2467,0.0793,0.003893,33.60479,50.026,0.9469,Off-Peak (20:00-10:00),4.23,0.016466,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
131,meter-001,1785526860,2026-07-31T19:41:00Z,2026-08-01 01:11:00 IST,234.035,1.089,0.2414,0.255,0.0821,0.004023,33.608813,50.029,0.9467,Off-Peak (20:00-10:00),4.23,0.017018,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
132,meter-001,1785526920,2026-07-31T19:42:00Z,2026-08-01 01:12:00 IST,234.096,1.095,0.2425,0.2563,0.083,0.004042,33.612855,50.015,0.9461,Off-Peak (20:00-10:00),4.23,0.017099,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
133,meter-001,1785526980,2026-07-31T19:43:00Z,2026-08-01 01:13:00 IST,234.418,1.11,0.2527,0.2603,0.0625,0.004211,33.617066,50.014,0.9707,Off-Peak (20:00-10:00),4.23,0.017812,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
134,meter-001,1785527040,2026-07-31T19:44:00Z,2026-08-01 01:14:00 IST,234.212,1.141,0.2596,0.2672,0.0633,0.004327,33.621393,50.013,0.9715,Off-Peak (20:00-10:00),4.23,0.018304,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
135,meter-001,1785527100,2026-07-31T19:45:00Z,2026-08-01 01:15:00 IST,234.001,1.16,0.2654,0.2714,0.0568,0.004424,33.625817,50.01,0.9779,Off-Peak (20:00-10:00),4.23,0.018713,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
136,meter-001,1785527160,2026-07-31T19:46:00Z,2026-08-01 01:16:00 IST,233.735,1.167,0.2674,0.2727,0.0532,0.004457,33.630274,50.014,0.9808,Off-Peak (20:00-10:00),4.23,0.018853,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
137,meter-001,1785527220,2026-07-31T19:47:00Z,2026-08-01 01:17:00 IST,233.993,1.218,0.2767,0.2851,0.0684,0.004612,33.634886,50.016,0.9707,Off-Peak (20:00-10:00),4.23,0.01951,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
138,meter-001,1785527280,2026-07-31T19:48:00Z,2026-08-01 01:18:00 IST,234.031,1.221,0.2772,0.2858,0.0698,0.00462,33.639506,50.04,0.9697,Off-Peak (20:00-10:00),4.23,0.019541,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
139,meter-001,1785527340,2026-07-31T19:49:00Z,2026-08-01 01:19:00 IST,232.722,7.183,1.5367,1.6716,0.6578,0.025612,33.665118,50.012,0.9193,Off-Peak (20:00-10:00),4.23,0.108337,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
140,meter-001,1785527400,2026-07-31T19:50:00Z,2026-08-01 01:20:00 IST,232.872,7.249,1.5537,1.6881,0.6602,0.025895,33.691013,50.014,0.9204,Off-Peak (20:00-10:00),4.23,0.109534,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
141,meter-001,1785527460,2026-07-31T19:51:00Z,2026-08-01 01:21:00 IST,232.961,7.009,1.5151,1.6329,0.609,0.025251,33.716264,50.024,0.9279,Off-Peak (20:00-10:00),4.23,0.106813,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
142,meter-001,1785527520,2026-07-31T19:52:00Z,2026-08-01 01:22:00 IST,233.157,7.264,1.551,1.6936,0.6802,0.025849,33.742113,50.037,0.9158,Off-Peak (20:00-10:00),4.23,0.109343,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
143,meter-001,1785527580,2026-07-31T19:53:00Z,2026-08-01 01:23:00 IST,232.694,7.07,1.5246,1.6451,0.618,0.02541,33.767523,50.008,0.9267,Off-Peak (20:00-10:00),4.23,0.107486,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
144,meter-001,1785527640,2026-07-31T19:54:00Z,2026-08-01 01:24:00 IST,233.441,7.239,1.5464,1.69,0.6817,0.025773,33.793296,50.027,0.915,Off-Peak (20:00-10:00),4.23,0.109019,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
145,meter-001,1785527700,2026-07-31T19:55:00Z,2026-08-01 01:25:00 IST,232.662,6.995,1.5027,1.6274,0.6248,0.025045,33.818341,50.012,0.9234,Off-Peak (20:00-10:00),4.23,0.105938,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
146,meter-001,1785527760,2026-07-31T19:56:00Z,2026-08-01 01:26:00 IST,232.919,7.196,1.5391,1.6761,0.6635,0.025652,33.843993,50.03,0.9183,Off-Peak (20:00-10:00),4.23,0.108509,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
147,meter-001,1785527820,2026-07-31T19:57:00Z,2026-08-01 01:27:00 IST,232.697,7.198,1.5482,1.6749,0.6393,0.025803,33.869796,50.011,0.9243,Off-Peak (20:00-10:00),4.23,0.109145,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
148,meter-001,1785527880,2026-07-31T19:58:00Z,2026-08-01 01:28:00 IST,232.98,7.143,1.5383,1.6643,0.6352,0.025638,33.895434,50.042,0.9243,Off-Peak (20:00-10:00),4.23,0.108447,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
149,meter-001,1785527940,2026-07-31T19:59:00Z,2026-08-01 01:29:00 IST,232.905,7.195,1.5361,1.6757,0.6697,0.025601,33.921035,50.009,0.9167,Off-Peak (20:00-10:00),4.23,0.108292,Normal,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
150,meter-001,1785528000,2026-07-31T20:00:00Z,2026-08-01 01:30:00 IST,234.055,0.855,0.1871,0.2002,0.0713,0.003118,33.924153,50.032,0.9344,Off-Peak (20:00-10:00),4.23,0.01319,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
151,meter-001,1785528060,2026-07-31T20:01:00Z,2026-08-01 01:31:00 IST,233.823,0.791,0.1728,0.185,0.066,0.00288,33.927033,50.015,0.9341,Off-Peak (20:00-10:00),4.23,0.012184,Base Load,Normal,"{""source"":""physically_modeled_demo"",""phase"":""single"",""location"":""IN-WB"",""sample_seconds"":60}"
